"","job_id","task_index","start_time","end_time","task_duration","number_of_entries","avg_cpu_rate","avg_memory_usage","avg_disk_io_time","avg_disk_space_usage","stdev_cpu_rate","stdev_memory_usage","stdev_disk_io_time","stdev_disk_space_usage","var_cpu_rate","var_memory_usage","var_disk_io_time","var_disk_usage_space","median_cpu_rate","median_memory_usage","median_disk_io_time","median_disk_space_usage","max_cpu_time","max_memory_usage","max_disk_io_time","max_disk_usage_space"
"9310",3695027940,57,6e+08,2.514e+11,2.418e+11,806,0.210245744416874,0.042458995037221,0.000376737096774193,0.000101582617866005,0.0770436418382856,0.000716982536565095,0.000131058962221748,3.88618413007841e-05,0.00593572274770603,5.14063957739318e-07,1.71764515786416e-08,1.51024270928733e-09,0.26685,0.04242,0.0003538,9.775e-05,6.781,0.04443,0.05664,0.0001669
"9311",3695027940,58,6e+08,2.514e+11,2.421e+11,807,0.209670309789343,0.0424205576208179,0.000347627137546469,0.00010192063197026,0.0772878092013521,0.00075032982745161,0.000145788368216758,3.90012348308949e-05,0.00597340545114461,5.62994849963563e-07,2.12542483073049e-08,1.52109631833461e-09,0.2686,0.04254,0.0003252,9.823e-05,5.5,0.04456,0.05957,0.0001669
"9312",3695027940,59,6e+08,2.514e+11,2.418e+11,806,0.209319168734491,0.0420313523573202,0.000292293163771712,0.000123792196029777,0.0776625549935619,0.000825448213220385,0.000136469260135855,3.9015757606781e-05,0.00603147244812802,6.81364752708727e-07,1.86238589620278e-08,1.52222934163109e-09,0.2676,0.04254,0.0002642,0.0001202,5.109,0.04266,0.04944,0.0001888
"9313",3695027940,60,6e+08,2.514e+11,2.409e+11,803,0.216005205479452,0.0421173349937736,0.000490951058530511,0.000136782204234122,0.0780521589068894,0.00078331437977637,0.000183962456007197,3.78706056502578e-05,0.00609213951002631,6.13581417564439e-07,3.38421852201999e-08,1.43418277231734e-09,0.27,0.04254,0.000452,0.0001335,1.338,0.04266,0.08057,0.0002003
"9314",3695027940,61,6e+08,2.514e+11,2.418e+11,806,0.221127022332506,0.0424825062034742,0.000515516377171216,0.000118677183622829,0.0780629715583118,0.000603899890380204,0.00021890412168166,3.79497308938457e-05,0.00609382752851379,3.64695077601222e-07,4.79190144892191e-08,1.44018207491531e-09,0.2749,0.0426,0.0004673,0.0001154,1.197,0.04462,0.06311,0.000185
"9315",3695027940,62,6e+08,2.514e+11,2.43e+11,810,0.212759851851852,0.0424078271604937,0.000816173580246914,0.000104375135802469,0.0803924957830193,0.000647412627130636,0.000235635865019174,3.90718961786491e-05,0.00646295337822277,4.19143109768192e-07,5.55242608833342e-08,1.52661307099513e-09,0.2725,0.04248,0.00079105,0.0001006,0.8896,0.04456,0.1038,0.0001698
"9316",3695027940,63,6e+08,2.514e+11,2.403e+11,801,0.210082684144819,0.0420919975031214,0.000513303245942572,0.000122183620474407,0.0776163801440222,0.000830358058306028,0.000125911890282255,3.89729612087121e-05,0.00602430246666136,6.89494504993757e-07,1.58538041144507e-08,1.51889170537578e-09,0.2686,0.0426,0.0005035,0.0001183,1.496,0.04462,0.07568,0.0001869
"9317",3695027940,64,6e+08,2.514e+11,2.424e+11,808,0.216098873762376,0.0421732549504952,0.000701037004950495,0.000119919245049505,0.0796293584317785,0.000786032765633572,0.000221596780078603,3.89160272541845e-05,0.00634083472425666,6.17847508649562e-07,4.91051329412045e-08,1.51445717724843e-09,0.2744,0.04254,0.0006976,0.0001163,5.703,0.04449,0.08276,0.000185
"9318",3695027940,65,6e+08,2.514e+11,2.391e+11,797,0.211732559598494,0.0425717691342534,0.00060135407779172,0.000119611731493099,0.0784454056722152,0.000699538079394898,0.000160394142830499,3.87540465095906e-05,0.00615368167107842,4.89353524523503e-07,2.57262810543306e-08,1.50187612086751e-09,0.271,0.04254,0.0006065,0.0001163,2.699,0.04456,0.06628,0.0001841
"9319",3695027940,66,6e+08,2.514e+11,2.409e+11,803,0.217295217932752,0.0412345080946451,0.000418469863013699,7.74275466998754e-05,0.0798068115849624,0.000942598203075217,0.000111559046299831,3.78633340999026e-05,0.00636912717535769,8.88491372440628e-07,1.24454208113278e-08,1.43363206916085e-09,0.2778,0.04071,0.000411,7.534e-05,0.8877,0.04266,0.04626,0.0001459
"9320",3695027940,67,6e+08,2.514e+11,2.409e+11,803,0.206784632627646,0.0422977210460773,0.000618986799501868,0.0001065200124533,0.0773439995735493,0.000667513091687321,0.000138260082089318,3.89355709334672e-05,0.0059820942700332,4.45573727573966e-07,1.9115850299345e-08,1.51597868391506e-09,0.2651,0.04254,0.000618,0.000103,1.963,0.04456,0.05969,0.0001717
"9321",3695027940,68,6e+08,2.514e+11,2.403e+11,801,0.220158801498128,0.0423955056179778,0.000299149563046192,0.000105277815230961,0.0808508749508117,0.000780614998114243,0.000110548784606317,3.87390928855571e-05,0.0065368639803118,6.09359775280899e-07,1.22210337779338e-08,1.50071731759582e-09,0.2793,0.0426,0.0002832,0.0001011,1.205,0.04462,0.05627,0.0001707
"9322",3695027940,69,6e+08,2.514e+11,2.418e+11,806,0.214996637717122,0.042375037220844,0.000390357444168734,0.000100821029776675,0.078373880572613,0.00076318843181996,0.000129679806874375,3.88809038607026e-05,0.0061424651560102,5.8245658246381e-07,1.68168523109751e-08,1.5117246850252e-09,0.2729,0.0426,0.0003719,9.727e-05,7.391,0.04456,0.07275,0.0001659
"9323",3695027940,70,6e+08,2.514e+11,2.394e+11,798,0.213712907268171,0.0424778070175439,0.000641896115288221,0.000115164661654135,0.0790842419752629,0.00071230400221342,0.000187492611106465,3.89330534541738e-05,0.00625431732880193,5.07376991569256e-07,3.515347921952e-08,1.51578265126555e-09,0.2729,0.04254,0.00062515,0.0001116,1.377,0.04456,0.08582,0.0001793
"9324",3695027940,71,6e+08,2.514e+11,2.424e+11,808,0.21065853960396,0.0421604207920793,0.000333053465346534,0.000124255532178218,0.0785614248057229,0.000886085789264457,0.000113707491698102,3.90080013170996e-05,0.00617189746750525,7.85148025936416e-07,1.29293936682739e-08,1.52162416675485e-09,0.269,0.04248,0.0003119,0.0001211,4.219,0.04456,0.05676,0.0001888
"9325",3695027940,72,6e+08,2.514e+11,2.403e+11,801,0.211088564294632,0.0420871910112362,0.000273409775280899,0.000115123033707865,0.0773424009959037,0.000843704465271515,9.45610301892351e-05,3.80906334570602e-05,0.00598184699181117,7.11837224719093e-07,8.94178843044943e-09,1.45089635716011e-09,0.27,0.04266,0.0002661,0.0001125,4.562,0.04272,0.05463,0.0001802
"9326",3695027940,73,6e+08,2.514e+11,2.394e+11,798,0.218854711779449,0.0421869298245616,0.00027177656641604,0.000115763258145363,0.0806723180199367,0.000810747736465176,8.13010571693455e-05,3.84187870730146e-05,0.0065080228947098,6.57311892183407e-07,6.60986189685318e-09,1.47600320016164e-09,0.2798,0.0426,0.0002623,0.0001125,1.932,0.04462,0.06555,0.0001812
"9327",3695027940,74,6e+08,2.514e+11,2.433e+11,811,0.213007829839704,0.0423069790382246,0.000272713674475956,0.000126296572133169,0.0809817686553206,0.000925872360509331,9.48473985979718e-05,3.9180701275408e-05,0.00655804685454386,8.57239627955121e-07,8.99602902080255e-09,1.53512735243276e-09,0.2734,0.04163,0.0002584,0.0001221,0.9834,0.04358,0.06567,0.0001917
"9328",3695027940,75,6e+08,2.514e+11,2.415e+11,805,0.214353378881988,0.0425494409937889,0.000630121739130435,0.000104172546583851,0.0810645078707701,0.000766152960423166,0.000173615691815956,3.9065617291011e-05,0.00657145443633015,5.86990358765182e-07,3.01424084447329e-08,1.52612245432774e-09,0.2739,0.04254,0.0006351,0.0001001,0.7432,0.04456,0.07629,0.0001688
"9329",3695027940,76,6e+08,2.514e+11,2.376e+11,792,0.214642525252526,0.0423031439393942,0.000585677904040404,0.000112376186868687,0.077080729034942,0.000712966480995169,0.000204769311857972,3.79477513593264e-05,0.00594143878855815,5.08321203022635e-07,4.19304710787872e-08,1.44003183322926e-09,0.2686,0.0426,0.00057985,0.0001097,2.824,0.04462,0.073,0.0001774
"9330",3695027940,77,6e+08,2.514e+11,2.382e+11,794,0.219146750629723,0.0423485138539046,0.000423601939546599,0.000106509584382872,0.0798207072677391,0.000661368948231051,0.000136703635302557,3.86727253429501e-05,0.0063713453087221,4.37408885684247e-07,1.86878839049346e-08,1.49557968545126e-09,0.2783,0.0426,0.0004082,0.000103,3.453,0.04462,0.07227,0.0001717
"9331",3695027940,78,6e+08,2.514e+11,2.421e+11,807,0.20812458488228,0.0423376827757126,0.000544898265179678,0.000107413333333333,0.0778849061181763,0.000726352052182963,0.000204141376769007,3.79863083982076e-05,0.00606605860103714,5.27587303710402e-07,4.16737017091455e-08,1.44295962572374e-09,0.2656,0.04254,0.000514,0.000104,6.367,0.04456,0.07275,0.0001717
"9332",3695027940,79,6e+08,2.514e+11,2.418e+11,806,0.210173895781638,0.0422965260545908,0.000574724193548387,0.000136374975186104,0.0774129663779755,0.000966289614233215,0.000135429556203394,3.89950897936113e-05,0.00599276736343757,9.33715618574976e-07,1.83411646934482e-08,1.52061702801181e-09,0.27025,0.0426,0.00056315,0.0001326,2.129,0.04462,0.07874,0.0002012
"9333",3695027940,80,6e+08,2.514e+11,2.403e+11,801,0.212807003745318,0.0404965543071162,0.000352690012484394,9.91106616729091e-05,0.0783280902806346,0.000519190102332037,0.000142320733205408,3.89332734551905e-05,0.00613528972701124,2.69558362359551e-07,2.02551911001248e-08,1.51579978193664e-09,0.271,0.04065,0.0003252,9.537e-05,9.625,0.04266,0.06134,0.000164
"9334",3695027940,81,6e+08,2.514e+11,2.409e+11,803,0.208641506849315,0.0417658655043589,0.000474798505603985,0.000110263287671233,0.0758836715576758,0.000914683402891011,0.000116953636817528,3.88552137757186e-05,0.00575833160907321,8.3664572752428e-07,1.36781531648463e-08,1.50972763755679e-09,0.2656,0.04242,0.0004673,0.0001068,3.844,0.0434,0.04584,0.0001755
"9335",3695027940,82,6e+08,2.514e+11,2.412e+11,804,0.215000049751244,0.0423224626865674,0.000361452238805971,9.71476990049752e-05,0.0797188688005348,0.000690878412726395,9.83560645035189e-05,3.89163921456988e-05,0.00635509804283688,4.77312981171342e-07,9.67391542462036e-09,1.51448557763781e-09,0.272,0.0426,0.0003481,9.346e-05,1.574,0.04462,0.0484,0.0001621
"9336",3695027940,83,6e+08,2.514e+11,2.427e+11,809,0.209855327564895,0.0425231149567368,0.000295146724351051,0.000113201619283066,0.0797504047565553,0.00075067061627909,9.7861887636387e-05,3.91150603130114e-05,0.00636012705883439,5.63506374144829e-07,9.57694905175684e-09,1.52998794329052e-09,0.27,0.04254,0.0002794,0.0001097,1.189,0.04456,0.06885,0.0001783
"9337",3695027940,84,6e+08,2.514e+11,2.412e+11,804,0.210741965174129,0.0425779601990052,0.000544458333333334,0.000101728345771144,0.0792393335043618,0.000900722869189749,0.000140639300675005,3.89854902487782e-05,0.00627887197421547,8.11301687081414e-07,1.97794128943545e-08,1.51986844993758e-09,0.2695,0.04254,0.0005536,9.775e-05,1.195,0.04456,0.05664,0.0001669
"9338",3695027940,85,6e+08,2.514e+11,2.415e+11,805,0.21236099378882,0.0423834906832298,0.000378462608695653,9.4228347826087e-05,0.0782937198243673,0.000778818382941182,0.000120802237778901,3.90536354220687e-05,0.00612990656393653,6.06558073607118e-07,1.45931806523902e-08,1.52518643967986e-09,0.272,0.04254,0.0003633,9.06e-05,5.039,0.04456,0.07141,0.0001593
"9339",3695027940,86,6e+08,2.514e+11,2.41299e+11,805,0.206641453416149,0.042186695652174,0.000296534111801242,0.000124948683229814,0.0789162241010525,0.000806271137587684,8.31316353121007e-05,3.89916697316615e-05,0.00622777042636754,6.50073147306938e-07,6.91086878966411e-09,1.52035030846297e-09,0.2642,0.04254,0.000289,0.0001211,5.883,0.04462,0.0459,0.0001898
"9340",3695027940,87,6e+08,2.514e+11,2.418e+11,806,0.20843246898263,0.0423453473945412,0.000325865136476427,0.000100705173697271,0.0781754869888653,0.000922379890162295,0.000110705774621641,3.89699474229015e-05,0.00611140676594625,8.50784661775808e-07,1.22557685345776e-08,1.51865680214371e-09,0.26485,0.04297,0.0003195,9.727e-05,0.8877,0.04498,0.06653,0.000165
"9341",3695027940,88,6e+08,2.514e+11,2.391e+11,797,0.214289058971142,0.0423687954830614,0.000731383563362609,0.000119780250941029,0.0794160953522507,0.000846335764167042,0.000202809652987908,3.77627579817631e-05,0.00630691620099777,7.16284225708211e-07,4.11317553450755e-08,1.42602589038921e-09,0.2744,0.04254,0.000741,0.0001163,2.625,0.04449,0.0824,0.000185
"9342",3695027940,89,6e+08,2.514e+11,2.4e+11,800,0.209918075,0.0423866250000001,0.000638261000000001,0.0001077117875,0.0771268276718794,0.000996402595359956,0.000203901746085145,3.89471241496629e-05,0.00594854754672778,9.92818132040056e-07,4.15759220565708e-08,1.51687847952926e-09,0.2681,0.04254,0.0006208,0.000104,1.244,0.04456,0.09119,0.0001726
"9343",3695027940,90,6e+08,2.514e+11,2.421e+11,807,0.212853035935564,0.0409270508054525,0.000698024783147461,0.000109058364312268,0.0773627844730063,0.000860852181018603,0.000165377903746433,3.89599960900421e-05,0.00598500042141682,7.41066477564485e-07,2.73498510475646e-08,1.5178812953361e-09,0.2705,0.04065,0.000699,0.0001049,3.012,0.0426,0.07166,0.0001736
"9344",3695027940,91,6e+08,2.514e+11,2.418e+11,806,0.208058076923077,0.0420099627791564,0.000450280397022332,0.000118609677419355,0.0766839729391884,0.000804970042175006,9.80883619278082e-05,3.90576587429363e-05,0.00588043170573817,6.4797676879923e-07,9.62132674568069e-09,1.52550070647967e-09,0.26485,0.04248,0.0004416,0.0001149,2.082,0.04272,0.04816,0.0001831
"9345",3695027940,92,6e+08,2.514e+11,2.409e+11,803,0.211891569115816,0.0424003611457036,0.000348546077210461,0.000114196687422167,0.0776674711628784,0.000707714345691072,0.000132627666886926,3.89773960709857e-05,0.00603223607683655,5.00859595096942e-07,1.75900980238693e-08,1.51923740447449e-09,0.2676,0.04254,0.0003309,0.0001106,1.969,0.04456,0.05676,0.0001793
"9346",3695027940,93,6e+08,2.514e+11,2.37e+11,790,0.212468063291139,0.042409835443038,0.000667054683544304,9.63643670886077e-05,0.077100323786156,0.000743157786969958,0.000195163203543411,3.85343762291971e-05,0.00594445992793009,5.52283496334085e-07,3.80886760173269e-08,1.48489815137331e-09,0.2695,0.04254,0.0006685,9.251e-05,3.73,0.04456,0.06592,0.0001621
"9347",3695027940,94,6e+08,2.514e+11,2.394e+11,798,0.213184711779449,0.0420003884711781,0.000726217167919799,9.41323934837094e-05,0.0784372712046528,0.000974721643870076,0.000238483392662169,3.88326656904714e-05,0.00615240551403226,9.50082283028783e-07,5.68743285756581e-08,1.50797592462791e-09,0.2725,0.04254,0.0006895,9.06e-05,0.918,0.04456,0.09253,0.0001593
"9348",3695027940,95,6e+08,2.514e+11,2.415e+11,805,0.213628385093168,0.0423933043478263,0.000689291428571428,0.000106168683229814,0.0788321710907506,0.000840135035961617,0.000208530153309718,3.87372216549863e-05,0.00621451119888137,7.05826878650228e-07,4.34848248393746e-08,1.50057234154754e-09,0.272,0.04254,0.0006475,0.000102,1.783,0.04456,0.08325,0.0001717
"9349",3695027940,96,6e+08,2.514e+11,2.391e+11,797,0.224958130489335,0.0426450941028858,0.000519205520702635,0.000116940702634881,0.0818412506206915,0.00114628519407635,0.000111519964161891,3.86377305703413e-05,0.00669799030315883,1.31396974615866e-06,1.24367024066695e-08,1.49287422362629e-09,0.2832,0.04254,0.0005217,0.0001135,1.537,0.04456,0.06714,0.0001831
"9350",3695027940,97,6e+08,2.514e+11,2.394e+11,798,0.229182744360902,0.0423053132832081,0.000492191979949874,0.000111827468671679,0.0820972249372431,0.000639271338332988,0.000132813255509327,3.86864622148825e-05,0.00673995434239629,4.0866784401405e-07,1.76393608389858e-08,1.49664235870353e-09,0.2891,0.04254,0.0004711,0.00010825,2.445,0.04437,0.07397,0.0001764
"9351",3695027940,98,6e+08,2.514e+11,2.403e+11,801,0.213235717852684,0.0424893632958801,0.00039338152309613,9.31985642946317e-05,0.0783525323953558,0.000970820127058112,0.000132147497737102,3.80703150408711e-05,0.00613911933276529,9.42491719101128e-07,1.74629611581773e-08,1.44934888731117e-09,0.271,0.04254,0.000371,8.965e-05,1.672,0.04456,0.05774,0.0001583
"9352",3695027940,99,6e+08,2.514e+11,2.427e+11,809,0.212314833127318,0.0424208899876392,0.000655386402966625,8.9221347342398e-05,0.0772824062839834,0.000823866126904438,0.000263168921372335,3.85215470280582e-05,0.00597257032104267,6.7875539506052e-07,6.92578811762781e-08,1.4839095854349e-09,0.271,0.04254,0.0006332,8.678e-05,2.66,0.04456,0.1097,0.0001583
"9910",3873439907,0,6e+08,2.514e+11,2.427e+11,809,0.17267283065513,0.0593471569839305,0.0003305752039555,9.70969592088996e-05,0.101836348491253,0.00838416060708965,0.000262756758210679,4.80611936756082e-05,0.0103706418740319,7.0294149085474e-05,6.90411139853853e-08,2.30987833752432e-09,0.1978,0.05823,0.0002966,8.965e-05,7.312,0.07581,0.08752,0.0001717
"9911",3873439907,1,6e+08,2.514e+11,2.433e+11,811,0.16744598027127,0.0548409371146732,0.000432643279901357,0.000103790221948212,0.0993387023088908,0.00997719829347892,0.000367466085024259,4.79049222832375e-05,0.00986817777641444,9.95444857873988e-05,1.35031323643056e-07,2.29488157896302e-09,0.1885,0.05035,0.0003986,9.727e-05,1.283,0.07544,0.103,0.0001774
"9912",3873439907,2,6e+08,2.514e+11,2.406e+11,802,0.174398104738154,0.0540857980049875,0.000383417206982543,0.000109221209476309,0.10316960781731,0.0111203343869687,0.000328314267973516,5.01309343687374e-05,0.0106439679771775,0.000123661836877999,1.07790258554986e-07,2.51311058068266e-09,0.19995,0.05042,0.00033,0.000103,9.078,0.07568,0.1101,0.0001869
"9913",3873439907,3,6e+08,2.514e+11,2.40999e+11,804,0.179542798507463,0.0527400000000001,0.000579549253731343,0.00013771315920398,0.10260065740957,0.00851586265811956,0.000380997157612798,4.53116657332999e-05,0.0105268949008759,7.25199168119552e-05,1.45158834109031e-07,2.05314705152631e-09,0.21375,0.05042,0.0004921,0.0001378,3.812,0.07568,0.09851,0.0002069
"9914",3873439907,4,6e+08,2.514e+11,2.43e+11,810,0.174536469135802,0.0564709012345677,0.00030341587654321,0.00010095812345679,0.102324779727259,0.0120875520071461,0.000278344291333073,4.79569317180706e-05,0.0104703605462321,0.000146108913525462,7.74755445177104e-08,2.29986729981168e-09,0.19925,0.05048,0.0002599,9.346e-05,4.898,0.07568,0.1321,0.0001755
"9915",3873439907,5,6e+08,2.514e+11,2.424e+11,808,0.17188806930693,0.0536190222772277,0.000294247722772277,0.00011434146039604,0.102010390898606,0.0093056585580499,0.000290449511811069,4.73877283545867e-05,0.0104061198512864,8.65952811990074e-05,8.43609189112886e-08,2.2455967986081e-09,0.1937,0.05042,0.0002403,0.0001078,7.164,0.07556,0.1106,0.0001888
"9916",3873439907,6,6e+08,2.514e+11,2.412e+11,804,0.17416131840796,0.0560105970149252,0.000254126268656717,9.93102736318405e-05,0.101980303067317,0.0110240218353576,0.000220009324173534,4.71101835799463e-05,0.0103999822137017,0.000121529057426442,4.84041027232951e-08,2.21936939693624e-09,0.19835,0.05219,0.0002251,9.346e-05,2.559,0.07568,0.1138,0.0001726
"9917",3873439907,7,6e+08,2.514e+11,2.397e+11,799,0.17405140175219,0.0562539048811016,0.000308448836045057,9.56398498122657e-05,0.102577330501772,0.0116730383290102,0.000301928384498189,4.90570904511908e-05,0.0105221087328697,0.00013625982383054,9.11607493656861e-08,2.40659812353631e-09,0.2051,0.05206,0.0002518,8.392e-05,4.234,0.07556,0.1034,0.0001764
"9918",3873439907,8,6e+08,2.514e+11,2.391e+11,797,0.180384140526976,0.0530821204516938,0.000369763249686323,0.000125798218318695,0.105693094230467,0.0106053626164634,0.000282150540047952,4.81298218633782e-05,0.0111710301680104,0.000112473716226679,7.96089272493509e-08,2.31647975260052e-09,0.2117,0.05035,0.0003319,0.0001183,1.152,0.07568,0.1135,0.0002003
"9919",3873439907,9,6e+08,2.514e+11,2.424e+11,808,0.175005235148515,0.0538664727722773,0.000454466089108911,9.72048267326733e-05,0.102688663638425,0.0110501923507288,0.000294208183823211,4.79915147830523e-05,0.0105449616398455,0.000122106750988105,8.6558455428552e-08,2.30318549117192e-09,0.2007,0.05029,0.0004177,9.06e-05,0.9541,0.07556,0.1235,0.0001707
"9920",3873439907,10,6e+08,2.514e+11,2.415e+11,805,0.173052173913044,0.0533944347826087,0.000226702074534162,0.000108993925465839,0.101566562351642,0.00902263524977764,0.000241782176943642,4.771925918858e-05,0.0103157665879299,8.14079468505299e-05,5.84586210876064e-08,2.27712769750688e-09,0.1985,0.05035,0.0002012,0.000102,3.184,0.07556,0.1511,0.0001831
"9921",3873439907,11,6e+08,2.514e+11,2.421e+11,807,0.174079231722429,0.0509344237918219,0.00052839950433705,8.20241883519205e-05,0.102391189292919,0.00810285527801194,0.000423728330319542,4.66970509380079e-05,0.0104839556448184,6.56562636564059e-05,1.79545697915387e-07,2.18061456630691e-09,0.2,0.0484,0.0004435,7.725e-05,1.197,0.07556,0.1558,0.0001583
"9922",3873439907,12,6e+08,2.514e+11,2.445e+11,815,0.181738797546012,0.0518441226993867,0.000511009693251533,0.000132221300613497,0.103393592199367,0.00814654940804103,0.000381454252240183,4.55517734738286e-05,0.0106902349078889,6.63662672576536e-05,1.45507346552117e-07,2.074964066611e-09,0.2136,0.05042,0.0004311,0.0001278,2.113,0.07568,0.09473,0.000205
"9923",3873439907,13,6e+08,2.514e+11,2.43e+11,810,0.171815469135802,0.0569076790123458,0.000357982111111111,0.000106367851851852,0.1007372408314,0.00916297800548369,0.000295441444889391,4.79909282406791e-05,0.0101479916903235,8.39601659289779e-05,8.72856473583313e-08,2.30312919340201e-09,0.19545,0.05524,0.0003061,9.8705e-05,10.2,0.07458,0.0929,0.0001802
"9924",3873439907,14,6e+08,2.514e+11,2.40207e+11,801,0.172041360799001,0.0516480649188512,0.000530389712858926,8.41662209737829e-05,0.101514647419823,0.00871703723324503,0.000379715182218913,5.19948750024929e-05,0.0103052236407709,7.59867381257803e-05,1.44183619607542e-07,2.70346702652486e-09,0.1987,0.04883,0.0005064,7.248e-05,5.109,0.07581,0.1904,0.0001707
"9925",3873439907,15,6e+08,2.514e+11,2.439e+11,813,0.174423013530135,0.0546897293972941,0.000524247232472325,0.000116797306273063,0.102447470564288,0.0104788860398443,0.000286229703146599,4.79908587919316e-05,0.0104954842250208,0.000109807052636044,8.19274429633905e-08,2.30312252758712e-09,0.1982,0.05029,0.0004845,0.0001097,2.926,0.07544,0.1185,0.0001907
"9926",3873439907,16,6e+08,2.514e+11,2.436e+11,812,0.170114310344828,0.0563027216748769,0.000365240270935961,0.00011552328817734,0.0997698589999766,0.0108811284663735,0.000257722022065221,4.79384330460507e-05,0.00995402476487521,0.000118398956701724,6.64206406573864e-08,2.29809336291068e-09,0.19395,0.05212,0.000349,0.0001087,1.457,0.07556,0.1058,0.0001888
"9927",3873439907,17,6e+08,2.514e+11,2.409e+11,803,0.170887758405978,0.0558970734744709,0.000281642067247821,0.000107197783312578,0.101301569433953,0.0110339885928735,0.000227524575981413,4.58248363608548e-05,0.010262007969782,0.000121748904267662,5.17674326755217e-08,2.09991562749912e-09,0.197,0.05054,0.0002651,0.000103,1.15,0.07556,0.1621,0.0001822
"9928",3873439907,18,6e+08,2.514e+11,2.406e+11,802,0.173904438902743,0.053585037406484,0.000263168703241895,0.000111001620947631,0.103076987042088,0.0108852922825252,0.000255759793944564,4.80380002319321e-05,0.0106248652576748,0.000118489588076002,6.54130721985659e-08,2.30764946628311e-09,0.19975,0.05023,0.0002289,0.0001035,3.855,0.07568,0.1323,0.000185
"9929",3873439907,19,6e+08,2.514e+11,2.421e+11,807,0.168417831474597,0.0528893060718711,0.000253149429987608,0.000109943246592317,0.100819755587661,0.00879553428389693,0.000269211814038294,4.86404820255701e-05,0.0101646231167557,7.73614233392063e-05,7.24750008177889e-08,2.36589649167981e-09,0.1868,0.05042,0.0002108,0.0001011,6.609,0.07532,0.1201,0.0001898
"9930",3873439907,20,6e+08,2.514e+11,2.445e+11,815,0.178964159509203,0.054580417177914,0.000304032417177914,0.000120828404907976,0.104271551985965,0.009949471832818,0.000243772876177046,4.77628635506006e-05,0.0108725565535618,9.89919897520387e-05,5.94252151596292e-08,2.28129113455329e-09,0.2039,0.05042,0.0002775,0.0001135,2.582,0.07556,0.1105,0.0001945
"9931",3873439907,21,6e+08,2.514e+11,2.448e+11,816,0.180442107843137,0.053307487745098,0.000362778431372549,0.000118640784313726,0.10498393819059,0.0106100815323234,0.00033011662549761,4.78764916696996e-05,0.0110216272780055,0.000112573830122549,1.08976986429929e-07,2.29215845459882e-09,0.2062,0.05032,0.00033,0.0001116,1.232,0.07568,0.1445,0.0001926
